,Akt,AP1,apoptosis,ASK1,Bad,Bax,Bcl2,Bcl2t,Bim,CAD,cas3,cas9,cellDeath,CREB,cytc,DNAfrag,EGF,EGFR,ERBB,ERK12,FGF,FGFR,FLT3,FLT3L,iCAD,iCADt,IGF1,IGF1R,IkB,IKK,JAK,JNK,KIT,LRP1,LRP1ag,MEK12,MEK36,MEK47,MOMP,NFkB,NOX,Noxa,NRG1,p38,p53,PARP,PDGF,PDGFR,PDK1,PI3K,PKC,PUMA,Raf,Ras,ROS,RSK,SCF,Shc1,Shp2,Smac,Src,STAT,Trx,Trxt,VEGF,VEGFR,xIAP,xIAPt
cas3,0.07350170601485717,-0.8515122658265493,-5.551115123125783e-14,-0.8518269282855377,-0.018860996241321315,-0.9262898504301484,0.07371014956985156,0.07371014956985156,-0.019042648727694456,-5.551115123125783e-14,-0.9262898504301484,-0.3560854327891624,7.371880883511039e-13,0.005657001888592195,-0.1075731767633753,-5.551115123125783e-14,0.028069402164903834,0.028069402164903834,0.028069402164903834,0.005657001888592195,0.028069402164903834,0.028069402164903834,0.028069402164903834,0.028069402164903834,-5.5067062021407764e-14,-5.5067062021407764e-14,0.028069402164903834,0.028069402164903834,-0.00254297030493722,0.0058099894784218176,0.003780707431020547,-0.8518223846280966,0.028069402164903834,0.003217977803345873,0.003217977803345873,0.005657001888592195,-0.003315962263252037,-0.8518223846280966,-0.9262898504301484,0.0058099894784218176,-5.5067062021407764e-14,-0.018316799893213886,0.028069402164903834,-0.003315962263252037,-0.8515122658265493,-5.5067062021407764e-14,0.04192123028027528,0.041921230280274946,0.07350170601485717,0.07350170601485717,8.206760189288786e-05,-0.018316799893213886,0.005657001888592195,0.005657001888592195,-0.9262898504301313,0.005657001888592195,0.028069402164903834,8.206760189288786e-05,0.00038993758682248636,-0.35732770253844814,0.01825665864390691,0.003780707431020547,0.07371014956985156,0.07371014956985156,0.028069402164903834,0.028069402164903834,0.07371014956985156,0.07371014956985156
cas9,0.1837212232737152,-0.7383679406240187,-3.3306690738754696e-16,-0.7386261278368147,-0.02876585252963615,-0.8116671143000929,0.18833288569990714,0.18833288569990714,-0.029031130014882445,-3.3306690738754696e-16,-3.3306690738754696e-16,-0.8116671143000929,-5.218048215738236e-15,0.00916950798717342,-0.2414626966591068,-3.3306690738754696e-16,0.04885062599635703,0.04885062599635703,0.04885062599635703,0.00916950798717342,0.04885062599635703,0.04885062599635703,0.04885062599635703,0.04885062599635703,4.440892098500626e-16,4.440892098500626e-16,0.04885062599635703,0.04885062599635703,-0.004032693801013565,0.009421496290702658,0.00609662321791582,-0.7386223984081534,0.04885062599635703,0.005181252307352668,0.005181252307352668,0.00916950798717342,-0.005248139668335039,-0.7386223984081534,-0.8116671143000929,0.009421496290702658,4.440892098500626e-16,-0.027969911545033255,0.04885062599635703,-0.005248139668335039,-0.7383679406240187,4.440892098500626e-16,0.07722635086241669,0.07722635086241658,0.1837212232737152,0.1837212232737152,0.00013103482960408197,-0.027969911545033255,0.00916950798717342,0.00916950798717342,-0.8116671143000557,0.00916950798717342,0.04885062599635703,0.00013103482960408197,0.0006231064504491624,-0.24985888134014977,0.03072473969179601,0.00609662321791582,0.18833288569990714,0.18833288569990714,0.04885062599635703,0.04885062599635703,0.18833288569990703,0.18833288569990703
cellDeath,0.049463188975855,-0.9505227474057651,-0.95052431950463,-0.9505227902138055,-0.018500354179159073,-0.95052431950463,0.04947568049536999,0.04947568049536999,-0.01869721456567408,-0.95052431950463,-0.95052431950463,-0.6428275606340124,-0.95052431950463,0.006147192976011295,-0.13784765649589414,-0.95052431950463,0.025130022812349218,0.025130022812349218,0.025130022812349218,0.006147192976011295,0.025130022812349218,0.025130022812349218,0.025130022812349218,0.025130022812349218,0.023438459085886154,0.023438459085886154,0.025130022812349218,0.025130022812349218,-0.001664024330137459,0.006288678912420909,0.004399190458236002,-0.9505227896027558,0.025130022812349218,0.0038703517982089375,0.0038703517982089375,0.006147192976011295,-0.0024231564118204485,-0.9505227896027558,-0.95052431950463,0.006288678912420909,-0.0008473569253447666,-0.01791182463003238,0.025130022812349218,-0.0024231564118204485,-0.9505227474057651,0.027034601817748638,0.03495049178648768,0.03495049178648724,0.049463188975855,0.049463188975855,0.0008848464497699382,-0.01791182463003238,0.006147192976011295,0.006147192976011295,-0.95052431950463,0.006147192976011295,0.025130022812349218,0.0008848464497699382,0.0011808244068202134,-0.6453696806342519,0.017261468053438533,0.004399190458236002,0.04947568049536999,0.04947568049536999,0.025130022812349218,0.025130022812349218,0.04947568049536999,0.04947568049536999
CREB,0.0,0.0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,-0.6407840978687064,0.0,1.1102230246251565e-16,-0.0694979426117236,-0.0694979426117236,-0.0694979426117236,-0.6407840978687064,-0.0694979426117236,-0.0694979426117236,-0.0694979426117236,-0.0694979426117236,0.0,0.0,-0.0694979426117236,-0.0694979426117236,0.0,0.0,0.0,0.0,-0.0694979426117236,-0.006668224266462519,-0.006668224266462519,-0.6407840978687064,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,-0.0694979426117236,0.0,0.0,0.0,-0.12109564366323688,-0.12109564366323688,0.0,0.0,-0.00016649546629388112,0.0,-0.6407840978687064,-0.6407840978687064,1.1102230246251565e-16,-0.6407840978687064,-0.0694979426117236,-0.00016649546629388112,-0.0007949215556523059,0.0,-0.04228300317078504,0.0,0.0,0.0,-0.0694979426117236,-0.0694979426117236,0.0,0.0
cytc,0.34588231489488375,-0.484004050413146,-8.881784197001252e-16,-0.48418877369019364,-0.026861516823809772,-0.5553324180989822,0.44466758190101785,0.44466758190101785,-0.02709994854232156,-8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0.009030078009718334,-0.5553324180989822,-8.881784197001252e-16,0.051437755176429456,0.051437755176429456,0.051437755176429456,0.009030078009718334,0.051437755176429456,0.051437755176429456,0.051437755176429456,0.051437755176429456,0.0,0.0,0.051437755176429456,0.051437755176429456,-0.003894621870137782,0.00928179986092248,0.005976073825074479,-0.48418610433037407,0.051437755176429456,0.005071839609890327,0.005071839609890327,0.009030078009718334,-0.005059647845015003,-0.48418610433037407,-0.5553324180989822,0.00928179986092248,0.0,-0.02614518190915227,0.051437755176429456,-0.005059647845015003,-0.484004050413146,0.0,0.08618289203631979,0.08618289203631979,0.34588231489488375,0.34588231489488375,0.000127313645014282,-0.02614518190915227,0.009030078009718334,0.009030078009718334,-0.5553324179833999,0.009030078009718334,0.051437755176429456,0.000127313645014282,0.0006058472201662113,0.0,0.031323772830375574,0.005976073825074479,0.44466758190101785,0.44466758190101785,0.051437755176429456,0.051437755176429456,0.0,0.0
DNAfrag,0.06399126766248564,-0.9353942027834883,1.1704771263332248e-07,-0.9354025587328436,-0.024006875651660375,-0.9359916116688138,0.06400838833118616,0.06400838833118616,-0.02424792539403675,-0.9359916116688138,-0.9359916116688138,-0.5833299873173052,-4.934212703866514e-06,0.006774006075884742,-0.15818927417349915,-0.9359916116688138,0.03133434867836693,0.03133434867836693,0.03133434867836693,0.006774006075884742,0.03133434867836693,0.03133434867836693,0.03133434867836693,0.03133434867836693,0.02911415997351907,0.02911415997351907,0.03133434867836693,0.03133434867836693,-0.0031124548480823133,0.006954237944070463,0.004550731521539619,-0.9354024386583443,0.03133434867836693,0.003879347472070749,0.003879347472070749,0.006774006075884742,-0.004066646571309729,-0.9354024386583443,-0.9359916116688138,0.006954237944070463,9.644010701137518e-08,-0.023285797260301,0.03133434867836693,-0.004066646571309729,-0.9353942027834883,0.0338417021696662,0.044350061745021874,0.04435006174502143,0.06399126766248564,0.06399126766248564,9.988228552104683e-05,-0.023285797260301,0.006774006075884742,0.006774006075884742,-0.9359916116688138,0.006774006075884742,0.03133434867836693,9.988228552104683e-05,0.00047375823864903577,-0.5852706870319382,0.021060014558936246,0.004550731521539619,0.06400838833118616,0.06400838833118616,0.03133434867836693,0.03133434867836693,0.06400838833118616,0.06400838833118616
EGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERK12,0.0,0.0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-0.05851849117836472,-0.05851849117836472,-0.05851849117836472,-0.6157567357476926,-0.05851849117836472,-0.05851849117836472,-0.05851849117836472,-0.05851849117836472,0.0,0.0,-0.05851849117836472,-0.05851849117836472,0.0,0.0,0.0,0.0,-0.05851849117836472,-0.005754340633663313,-0.005754340633663313,-0.6157567357476926,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,-0.05851849117836472,0.0,0.0,0.0,-0.10018037568273896,-0.10018037568273896,0.0,0.0,-0.0001440701993146165,0.0,-0.6157567357476926,-0.6157567357476926,1.1102230246251565e-16,0.0,-0.05851849117836472,-0.0001440701993146165,-0.0006876709363745626,0.0,-0.035968984510316715,0.0,0.0,0.0,-0.05851849117836472,-0.05851849117836472,0.0,0.0
FGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iCAD,-0.06440004018585944,0.8927079391698952,-1.0330625244137082e-11,0.8929551996422479,0.01704796575789201,0.9354219005118413,-0.06457809948815875,-0.06457809948815875,0.017213200483339505,-1.0330625244137082e-11,0.9354219005118413,0.3572115460410469,1.6941183178520447e-10,-0.00507141843832172,0.10011733172993519,-1.0330625244137082e-11,-0.024974750147617866,-0.024974750147617866,-0.024974750147617866,-0.00507141843832172,-0.024974750147617866,-0.024974750147617866,-0.024974750147617866,-0.024974750147617866,-0.06457809948815875,-0.06457809948815875,-0.024974750147617866,-0.024974750147617866,0.002286013892661587,-0.005208302042613369,-0.0033914833846540177,0.8929516318790415,-0.024974750147617866,-0.0028872319353734494,-0.0028872319353734494,-0.00507141843832172,0.0029816704665274057,0.8929516318790415,0.9354219005118413,-0.005208302042613369,-1.0239212255847008e-11,0.016553073186675524,-0.024974750147617866,0.0029816704665274057,0.8927079391698952,-1.0330972188832277e-11,-0.03712537535237838,-0.037125375352378046,-0.06440004018585944,-0.06440004018585944,-7.37101402724788e-05,0.016553073186675524,-0.00507141843832172,-0.00507141843832172,0.9354219005118413,-0.00507141843832172,-0.024974750147617866,-7.37101402724788e-05,-0.0003501915904517011,0.35857791621131707,-0.016297651425329032,-0.0033914833846540177,-0.06457809948815875,-0.06457809948815875,-0.024974750147617866,-0.024974750147617866,-0.06457809948815875,-0.06457809948815875
iCADt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
